   5.0000000e-02  -4.8500000e+00   0.0000000e+00
   5.0000000e-02  -4.5468750e+00   0.0000000e+00
   5.0000000e-02  -4.2437500e+00   0.0000000e+00
   5.0000000e-02  -3.9406250e+00   0.0000000e+00
   5.0000000e-02  -3.6375000e+00   0.0000000e+00
   5.0000000e-02  -3.3343750e+00   0.0000000e+00
   5.0000000e-02  -3.0312500e+00   0.0000000e+00
   5.0000000e-02  -2.7281250e+00   0.0000000e+00
   5.0000000e-02  -2.4250000e+00   0.0000000e+00
   5.0000000e-02  -2.1218750e+00   0.0000000e+00
   5.0000000e-02  -1.8187500e+00   0.0000000e+00
   5.0000000e-02  -1.5156250e+00   0.0000000e+00
   5.0000000e-02  -1.2125000e+00   0.0000000e+00
   5.0000000e-02  -9.0937500e-01   0.0000000e+00
   5.0000000e-02  -6.0625000e-01   0.0000000e+00
   5.0000000e-02  -3.0312500e-01   0.0000000e+00
   5.0000000e-02   0.0000000e+00   0.0000000e+00
   5.0000000e-02   3.0312500e-01   0.0000000e+00
   5.0000000e-02   6.0625000e-01   0.0000000e+00
   5.0000000e-02   9.0937500e-01   0.0000000e+00
   5.0000000e-02   1.2125000e+00   0.0000000e+00
   5.0000000e-02   1.5156250e+00   0.0000000e+00
   5.0000000e-02   1.8187500e+00   0.0000000e+00
   5.0000000e-02   2.1218750e+00   0.0000000e+00
   5.0000000e-02   2.4250000e+00   0.0000000e+00
   5.0000000e-02   2.7281250e+00   0.0000000e+00
   5.0000000e-02   3.0312500e+00   0.0000000e+00
   5.0000000e-02   3.3343750e+00   0.0000000e+00
   5.0000000e-02   3.6375000e+00   0.0000000e+00
   5.0000000e-02   3.9406250e+00   0.0000000e+00
   5.0000000e-02   4.2437500e+00   0.0000000e+00
   5.0000000e-02   4.5468750e+00   0.0000000e+00
   5.0000000e-02   4.8500000e+00   0.0000000e+00
